ID,CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,COMMENTS,CREATED_BY_USER_ID,CREATED_DATETIME,MODIFIED_BY_USER_ID,MODIFIED_DATETIME,REF_WADS_PROGRAM_ID,REF_WADS_DEPARTMENT_ID,IS_ACTIVE,IS_MANUAL_ENTRY_ALLOWED
725,1074C,Land Border QMIs Meat/Poultry/Dairy Byproduct - Truck Cargo,"Record the number of meat/poultry/dairy inedible animal byproduct interceptions found as a result of a cargo inspection. This number is for animal byproduct interceptions incidental to the cargo inspection, not the cargo itself.",NULL,0,2011-12-05 15:24:53.0000000,0,2024-07-03 04:01:19.0000000,3,2,0,1
726,1074D,"Land Border QMIs Meat/Poultry/Dairy Byproducts, Bus",Record the number of meat/poultry/dairy inedible animal byproducts seized from commercial bus inspections.,NULL,0,2011-12-05 15:24:53.0000000,0,2024-07-03 04:01:19.0000000,3,2,0,1
727,1074E,"Land Border QMIs Meat/Poultry/Dairy Byproducts, Railcar",Record the number of inedible meat/poultry/dairy animal byproducts seized from rail car inspections.,NULL,0,2011-12-05 15:24:53.0000000,0,2024-07-03 04:01:19.0000000,3,2,0,1
728,1074F,"Land Border QMIs Meat/Poultry/Dairy Byproducts, Passenger Train",Record the number of meat/poultry/dairy inedible animal byproducts seized from passenger train inspections.,NULL,0,2011-12-05 15:24:53.0000000,0,2024-07-03 04:01:19.0000000,3,2,0,1
741,1089A,"Departures From PR and HI, Passenger Flights",Number of Departures(Regular Time). Report the number of commercial passenger aircraft departing from PR  and HI to the U.S. Mainland destinations within the regular hours of service.,NULL,0,2011-12-05 15:24:53.0000000,0,2006-07-28 09:13:45.0000000,39,1,1,1
742,1089B,"Departures From PR and HI, Cargo Flights",Number of Cargo type departures (Regular Time). Report the number of cargo-type aircraft departing from PR and HI to the U.S. Mainland destinations within the regular hours of service.,NULL,0,2011-12-05 15:24:53.0000000,0,2006-07-28 09:14:09.0000000,39,1,1,1
743,1089C,"Departures From PR and HI, Other Aircraft ","Number of Other-type departures (Regular Time). Report the number of other-type aircraft departing from PR, and HI to the U.S. Mainland destinations within the regular hours of service.",NULL,0,2011-12-05 15:24:53.0000000,0,2006-07-28 09:14:25.0000000,39,1,1,1
744,1092A,"Inspections, Regulated Cargo, Maritime ",Report by bill of lading the number of inspections performed on regulated cargo during the regular hours of service.,NULL,0,2011-12-05 15:24:53.0000000,0,2011-08-15 09:23:59.0000000,39,1,1,1
745,1093A,"Inspections, Miscellaneous Cargo, Maritime","Report by bill of lading the number of inspections performed on miscellaneous cargo (during the regular hours of service). These inspections pertain only to Pre-departure activities. Note: If a regulated item is found during a miscellaneous inspection, that cargo is considered regulated.",NULL,0,2011-12-05 15:24:53.0000000,0,2003-11-10 11:25:15.0000000,39,1,1,1
746,1093B,"Mail Inspections, Parcels/Packages From PR and HI ",Number of parcels/packages inspected (Regular Time)  Report the number of parcels/packages inspected for items from PR and HI to the U.S. Mainland destinations within the regular hours of service.,NULL,0,2011-12-05 15:24:53.0000000,0,2006-07-28 09:15:25.0000000,39,1,1,1
747,1095A,Pre-Clearance Count Passenger/Crew,"Record the total number of departing passengers/crew aboard the pre-cleared aircraft. (i.e. Non-US origin including Caribbean islands, Canadian ports, etc.)",NULL,0,2011-12-05 15:24:53.0000000,0,2008-09-16 06:15:28.0000000,41,2,1,1
748,1095B,"Pre-Clearance Inspections, Passenger/Crew","Record the number of actual air passengers/crew referred to agricultural secondary under the Pre-Clearance program (i.e. non-US origin including Caribbean islands, Canadian ports, etc.). Utilization of an X-ray is considered a form of inspection for this code, even though the luggage was not physically opened. Source is CBP USEC. Provide the total derived from the field ""Number of passengers on declaration"" for  CBP Agriculture Secondary Inspection records created in USEC. Record actual counts only; do not Record estimates or formula calculations.",NULL,0,2011-12-05 15:24:53.0000000,0,2008-03-10 09:58:32.0000000,41,2,1,1
749,1098A,Pre-Clearance QMIs Plant,"Record the number of plant QMIs intercepted from passenger and/or crew baggage under the Pre-Clearance program (i.e. Non-US origin including Caribbean islands, Canadian ports, etc.). Note: Three different fruits would count as three interceptions out of baggage. Three oranges seized out of the baggage of one passenger would count as one interception.",NULL,0,2011-12-05 15:24:53.0000000,0,2008-03-10 09:59:04.0000000,41,2,1,1
750,1098B,"Seized Plant, Cargo",Report the number of plants intercepted and seized from Predeparture cargo inspection.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-03-16 14:18:05.0000000,39,1,1,1
751,1098C,"Seized Plant, Domestic Mail",Report the number of regulated articles intercepted from Predeparture mail,NULL,0,2011-12-05 15:24:53.0000000,0,2022-03-21 15:36:01.0000000,39,1,1,1
759,1112A,"Shipments Of Plants, Not Endangered ",Report the number of propagative plant shipments (not seed) received through the Inspection Station that are NOT endangered species during the regular hours of service. This code is paired with 1112B.,NULL,0,2011-12-05 15:24:53.0000000,0,2003-04-15 09:01:54.0000000,5,1,1,1
760,1112B,"Units Of Plants, Not Endangered","Report the number of propagative plant UNITS (not seed) received through the Inspection Station that are NOT endangered species (during the regular hours of service). DO NOT include the number of plant tissues, plantlets, or seedlings in flasks, plastic containers, tissue culture tubes, etc. or the number of plants in growing media reported under activity code 1112H.",NULL,0,2011-12-05 15:24:53.0000000,0,2009-01-22 07:55:22.0000000,5,1,1,1
761,1112C,"Seed Shipments, Not Endangered ",Report the number of propagative seed shipments (not endangered species) received through the Inspection Station . This code is paired with 1112D.,NULL,0,2011-12-05 15:24:53.0000000,0,2003-04-15 09:02:27.0000000,5,1,1,1
762,1112D,"Weight Of Seed Shipments, Not Endangered",Report the weight (in kilos) of propagative seed shipments received through the Inspection Station that are not endangered species.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-09-08 10:32:55.0000000,5,1,1,1
763,1116A,"Shipments, Fumigated Plant ",Report the number of plant shipments fumigated within the regular hours of service. This code is paired with 1117A.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:35:42.0000000,5,1,1,1
764,1116B,"Shipments, Fumigated Seed ",Report the number of propagative seed shipments that were fumigated within the regular hours of service. This code is paired with 1117B.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:36:11.0000000,5,1,1,1
765,1117A,"Units Of Fumigated Plant ",Report the number of plant units receiving fumigation treatment within the regular hours of service.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:34:21.0000000,5,1,1,1
766,1117B,"Weight Of Seed Shipments, Fumigated",Report the weight (in kilos) of propagative seed shipments fumigated at the Inspection Station.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:34:39.0000000,5,1,1,1
767,1125A,"Endangered Plants, Weight","Report the weight of endangered species plant shipments inspected for export. This code pertains to shipments of plant parts that may be dried, chopped, or in a condition whereby the weight of the export shipment is a more accurate unit than whole plant unit. See code 1124. This code does not apply to manufactured articles made of endangered species. Example: Barrels of dried ginseng pieces being exported, where the weight of the shipment is reported Example: Gel preparations made from Aloe africanus or candelilla.  Exclude cosmetics, rosewood, guitars, mahogany wood products, etc..",NULL,0,2011-12-05 15:24:53.0000000,0,2009-11-25 06:53:41.0000000,6,1,1,1
768,1125B,"Endangered Species, Seed Shipments ",Report the number of endangered seed shipments inspected for export.,NULL,0,2011-12-05 15:24:53.0000000,0,2003-04-15 09:10:07.0000000,6,1,1,1
769,1126A,Endangered Species - Import (Weight),"Report the weight of endangered species plant shipments inspected for import. This code pertains to shipments of plant parts or derivatives that may be dried, chopped, or pressed in such a condition whereby the weight of the import shipment is a more accurate unit than the whole plant unit. See code 1126. This code does not apply to fully manufactured articles made of endangered plant species (nonliving CITES). Example: Gel preparations made from Aloe africanus.",NULL,0,2011-12-05 15:24:53.0000000,0,2005-04-27 11:34:20.0000000,9,2,1,1
770,1130A,USPS Express Mail Packages Inspected,Record the number of USPS express mail packages which have been physically opened and inspected for agricultural purposes.  Packages that have been x-rayed only are recorded under code 1137A.,NULL,0,2011-12-05 15:24:53.0000000,0,2024-04-19 18:58:14.0000000,40,2,0,1
771,1131A,USPS Express Mail Plant QMIs,Record the number of plant QMIs from USPS Express Mail packages. Source document is PPQ form 287.,NULL,0,2011-12-05 15:24:53.0000000,0,2024-04-19 18:58:14.0000000,40,2,0,1
777,1137A,USPS Express Mail Packages X-Rayed,"Record the number of USPS Express Mail packages x-ray only.
",NULL,0,2011-12-05 15:24:53.0000000,0,2024-04-19 18:58:16.0000000,40,2,0,1
778,1138A,USPS Express Mail Violations (Form 518),"Record the number of USPS Express Mail violations (FORM PPQ518) issued.
",NULL,0,2011-12-05 15:24:53.0000000,0,2024-04-19 18:58:16.0000000,40,2,0,1
779,1170A,Inland Miscellaneous Cargo - Document Review/Clearance,"Record by bill of lading (or AWB or house bill, if appropriate) the number of document review/clearances of inland cargo HELD to determine if the cargo is regulated by 7 CFR, 9 CFR, or 50 CFR. If a document review results in an inspection, only record under 1170B. Visual verification may be performed on the cargo but only to satisfy the conditions of the permit to allow entry   EXAMPLE: 1) ""Foodstuff"" listed on the manifest is held. The invoice supplied by the broker states that the shipment is canned mushrooms. The cargo is released, and no inspection was required. 2) ""Pharmaceuticals"" are held. A medical certificate states that the shipment is penicillin pills. The shipment is released, and no inspection is required. 3) ""Meat"" is held. An updated manifest provided by the carrier states that bill is crab meat. The cargo is released, and no inspection is required. 4) ""Personal effects"" are held. A list of items in the shipment is provided by the owner as he files an informal entry. The contents are of no concern to Agriculture. The cargo is released, and no inspection is required. 5) A ""CONSOL"" is held. House air waybills are provided by the agent upon arrival of the aircraft. The house bills are of no interest to Agriculture. The master bill is released, and no inspection is required. Manifest review is not sufficient to determine if a shipment or commodity meets entry requirements and should not be recorded as a clearance under this activity code.",NULL,0,2011-12-05 15:24:55.0000000,0,2009-12-09 07:54:36.0000000,11,2,1,1
780,1170B,Inland Miscellaneous Inspections,"Record the number of actual inspections performed on cargo NOT specifically regulated by 7CFR, 9CFR  or 50 CFR for QMIs or pests, performed by bill of lading, on miscellaneous, non-regulated inland containers.  DO NOT include examination by X-RAY only.",NULL,0,2011-12-05 15:24:53.0000000,0,2009-12-09 07:55:20.0000000,11,2,1,1
805,2089A,"O/T Departures From PR and HI, Passenger Flights",Number of Departures (Overtime). Report the number of commercial passenger flights departing from PR and HI to the U.S. Mainland destinations outside of regular hours of Service.,NULL,0,2011-12-05 15:24:53.0000000,0,2006-07-28 09:15:58.0000000,39,1,1,1
806,2089B,"O/T Departures From PR and HI, Cargo ",Number of Cargo-type Departures (Overtime) Report the number of cargo-type flights departing from PR and HI to the U.S. Mainland destinations outside of regular hours of service.,NULL,0,2011-12-05 15:24:53.0000000,0,2006-07-28 09:16:16.0000000,39,1,1,1
807,2089C,"O/T Departures From PR and HI, Other AC",Number of Other-type departures (Overtime)  Report the number of other-type flights departing from PR and HI to the U.S. Mainland destinations outside of regular hours of service.,NULL,0,2011-12-05 15:24:53.0000000,0,2007-04-25 12:59:49.0000000,39,1,1,1
808,2092A,"O/T Inspections, Reg Cargo, Maritime ",Report by bill of lading the number of REIMBURSABLE inspections performed on regulated cargo . THESE INSPECTIONS PERTAIN ONLY TO PRE DEPARTURE ACTIVITIES.,NULL,0,2011-12-05 15:24:53.0000000,0,2007-04-02 13:03:04.0000000,39,1,1,1
809,2093A,"O/T Inspections, Miscellaneous Cargo, Maritime","Report by bill of lading the number of REIMBURSABLE inspections performed on miscellaneous maritime cargo. These inspections pertain only to Pre-departure activities. Note: If a regulated item is found during a miscellaneous inspection, that cargo is considered regulated.",NULL,0,2011-12-05 15:24:53.0000000,0,2007-04-02 12:50:45.0000000,39,1,1,1
810,2112A,"O/T Plant Shipments, Not Endangered ",Report the number of propagative plant shipments (not seed) received through the Inspection Station (outside the regular hours of service) that are NOT endangered species. This code is paired with 2112B.,NULL,0,2011-12-05 15:24:53.0000000,0,2003-04-15 09:04:08.0000000,5,1,1,1
811,2112B,O/T Plant Units In Shipments Of Not Endangered Plants,"Report the number of propagative plant UNITS (not seed) received through the Inspection Station  that are NOT endangered species (outside the regular hours of service). DO NOT include the number of plant tissues, plantlets, or seedlings in flasks, plastic containers, tissue culture tubes, etc. or the number of plants in growing media reported under activity code 2112H.",NULL,0,2011-12-05 15:24:53.0000000,0,2009-01-22 07:58:54.0000000,5,1,1,1
812,2112C,"O/T Seed Shipments, Not Endangered ",Report the number of propagative seed shipments (not endangered species) received through the Inspection Station (outside the regular hours of service). This code is paired with 2112D.,NULL,0,2011-12-05 15:24:53.0000000,0,2003-04-15 09:04:41.0000000,5,1,1,1
813,2112D,"O/T Weight Of Seed Shipments, Not Endangered",Report the weight (in kilos) of propagative seed shipments received through the Inspection Station (outside the regular hours of service) that are not endangered species.,NULL,0,2011-12-05 15:24:53.0000000,0,2003-04-15 09:05:01.0000000,5,1,1,1
814,2116A,"O/T Fumigated Plant Shipments ",Report the number of PLANT SHIPMENTS FUMIGATED outside the regular hours of service. This code is paired with 2117A.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:37:13.0000000,5,1,1,1
815,2116B,"O/T Fumigated Seed Shipments ",Report the number of propagative seed shipments that were fumigated outside the regular hours of service. This code is paired with 2117B.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:37:54.0000000,5,1,1,1
816,2117A,"O/T Fumigated Plant Units ",Report the number of plant units receiving fumigation treatment outside the regular hours of service.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:38:26.0000000,5,1,1,1
817,2117B,O/T Weight of Fumigated Seed Shipments,Report the weight (in kilos) of propagative seed shipments fumigated at the Inspection Station outside the regular hours of service.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:39:06.0000000,5,1,1,1
858,1098D,Pre-Clearance QMIs Soil,"Record the number of soil interceptions from passenger baggage under the Pre-Clearance program (i.e. Non-US origin including Caribbean islands, Canadian ports, etc.)",NULL,0,2011-12-05 15:24:53.0000000,0,2010-02-24 13:04:31.0000000,41,2,1,1
860,1100,"Quarantine Pest, Baggage",Record the number the quarantine pests intercepted from Pre-Departure passenger/crew baggage departing Puerto Rico or Hawaii.,NULL,0,2011-12-05 15:24:53.0000000,0,2025-02-22 04:36:40.0000000,39,1,1,1
863,1113,Violations Processed,Report the number of violations issued at the Plant Inspection Station.  This would include those on overtime and regular time. The source document is the PPQ 518.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:46:05.0000000,5,1,1,1
864,1115,Interceptions - Non-Quarantine Pest (PIS Only),"Report the number of non-quarantine pest being intercepted at the plant inspection station (PIS only) during the month during regular hours of service. A non-quarantine pest is a pest (insect, seed, disease, mollusk, and plant material) submitted on a PPQ form 309A in which after final identification is complete, no action is required.",NULL,0,2011-12-05 15:24:53.0000000,0,2025-02-22 04:36:39.0000000,5,1,1,1
868,1139,USPS Mail Interception Notices Issued (including parcel post and express),Report the number of Mail Interception Notices issued out of the mail facility for USPS Mail (parcel post and express). The Mail Interception Notice is issued to notify the individual receiving the mail package that unauthorized agricultural products were removed; informs the sender of the reason for the removal; record regulatory action taken by CBP. Source document is PPQ form 287.,NULL,0,2011-12-05 15:24:53.0000000,0,2025-02-22 04:36:39.0000000,42,2,1,1
870,1162C,Certification Checks - Incinerators / Sterilizer,"Record all equipment certifications checks conducted on regulated garbage incinerators or sterilizers, regardless of which agency holds the compliance agreement.  Certification checks are reviews of the equipment for calibration and function, not the operators of the equipment.  Compliance checks are recorded under 1162B.  A certification check and compliance check may occur during the same visitant should be recorded as such.",NULL,0,2011-12-05 15:24:55.0000000,0,2008-04-22 15:15:42.0000000,9,1,1,1
951,2114,O/T Interceptions - Quarantine Pests (PIS Only),Report the number of quarantine pests intercepted at the plant inspection station (PIS only) during overtime hours. Do not include quarantine pest from other than the inspection station.,NULL,0,2011-12-05 15:24:53.0000000,0,2025-02-22 04:36:40.0000000,5,1,1,1
952,2115,O/T Interceptions - Non-Quarantine,Report the number of non-quarantine pest being intercepted at the plant inspection station during the month during overtime hours.,NULL,0,2011-12-05 15:24:53.0000000,0,2025-02-22 04:36:40.0000000,5,1,1,1
1023,1161A,Cold Treatment Verifications,"Report the number of cold treatments performed/verified.  Source document is the CT Clearance Report, PPQ 556",NULL,0,2011-12-05 15:24:53.0000000,0,2003-11-13 12:41:13.0000000,9,1,1,1
1024,1161B,Vessel Calibrations,Report the number of vessel calibrations recorded.  The source form is PPQ 449.,NULL,0,2011-12-05 15:24:53.0000000,0,2003-11-13 12:42:26.0000000,9,1,1,1
1025,1163A,Emergency Action Notification (EAN) Form 523 Issued,Record the number of CBP issued Emergency Action Notifications (EANs).  Source is PPQ Form 523.  Count an EAN only if it is issued and entered into the database when an emergency action is taken for an agricultural purpose in the cargo environment.  An EAN should not be issued for precautionary treatments; for mandatory treatment as condition of entry; to hold a shipment; for USPS mail; or for shipments of live animals or live animal products.  Further information can be found in the EAN Policy Guide on the AQAS Help Screen.,NULL,0,2011-12-05 15:24:55.0000000,0,2009-04-27 09:41:24.0000000,9,2,1,1
1026,1061A,Land Border Bus Passengers/Crew Entering,"Record the total number of bus passengers/Crew entering at the border crossing.  
",NULL,0,2011-12-05 15:24:53.0000000,0,2008-03-13 06:17:55.0000000,3,2,1,1
1027,1061B,Land Border Train Passengers/Crew Entering,"Record the total number of passengers/Crew entering on passenger trains.
",NULL,0,2011-12-05 15:24:53.0000000,0,2008-03-13 06:18:18.0000000,3,2,1,1
1028,1162A,"Compliance Checks, Approved Facilities","Record the number of visits to check compliance of approved facilities such as caterers/vendors, transload sites. Include only those facilities who have PPQ form 519s on file or initial visits resulting in a compliance agreement.
",NULL,0,2011-12-05 15:24:53.0000000,0,2008-03-10 13:08:44.0000000,9,2,1,1
1029,1162B,"Compliance Checks, Approved Facility","Record the number of visits to check compliance of approved facilities having a compliance agreement, including soil labs, garbage processors, fumigators, etc. Include only those facilities who have PPQ form 519s on file or initial visits resulting in a compliance agreement.  This would include compliance checks on companies processing and movement of Hawaiian garbage.",NULL,0,2011-12-05 15:24:53.0000000,0,2008-04-22 15:14:50.0000000,9,1,1,1
1030,1005A,"Ship Inspections, domestic",Report the number of inspected domestic (Q-13 or Q-58) Hawaii and Puerto Rico-only (round trips) vessels.,NULL,0,2011-12-05 15:24:53.0000000,0,2004-12-21 09:50:58.0000000,1,1,1,1
1107,1098E,"QMIs, Plant, PreDeparture Baggage ",Report the number of plant QMIs intercepted from Pre-departure baggage inspections,NULL,0,2011-12-05 15:24:53.0000000,0,2008-03-13 08:06:07.0000000,39,1,1,1
1108,1104A,"Violations, Predeparture Passenger/Crew",Report the number of violations (PPQ518) issued to pre-departure passengers and crew.,NULL,0,2011-12-05 15:24:53.0000000,0,2007-04-02 12:08:04.0000000,39,1,1,1
1109,3004B,Storage Warehouse Inspection,"Record the number of BRS  Warehouse Inspection for genetically engineered plants, or other organisms. Record the number of Storage Warehouse Inspections completed (with final report submitted) - one per BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:52:23.0000000,13,1,1,1
1110,3003A,Pharmaceutical Release Permit Pre-planting,"Record the number of BRS  Field Inspection for genetically engineered plants during preplanting time for a Pharmaceutical and/or Industrial Permit. Record the number of pre-planting Pharma Inspections completed (with final Report submitted) - one per BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:50:58.0000000,13,1,1,1
1111,3003B,Pharmaceutical Release Permit Planting,"Record the number of BRS  Field Inspection for genetically engineered plants for a Pharmaceutical and/or Industrial Permit at time of planting. Record the number of planting Pharma Inspections completed (with final Report submitted) - one per BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:51:12.0000000,13,1,1,1
1112,3003C,Pharmaceutical Release Permit Flowering,"Record the number of BRS  Field Inspection for genetically engineered plants for a Pharmaceutical and/or Industrial Permit at time of flowering. Record the number of flowering Pharma Inspections completed (with final report submitted) - one per BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:51:22.0000000,13,1,1,1
1113,3003D,Pharmaceutical Release Permit Harvest,"Record the number of BRS  Field Inspection for genetically engineered plants for a Pharmaceutical and/or Industrial Permit at time of harvest. Record the number of harvest Pharma Inspections completed(with final report submitted) - one per BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:51:33.0000000,13,1,1,1
1114,3003F,Pharmaceutical Release Permit First Volunteer,"Record the number of BRS  Field Inspection for genetically engineered plants for a Pharmaceutical and/or Industrial Permit the following year to look for volunteering plants. Record the number of volunteer Pharma Inspections completed (with final report submitted) - one per BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:51:52.0000000,13,1,1,1
1115,3006,Return to General Use,"Record the number of BRS Inspection for labs, machinery or equipment returning to general use. Record the number of Return to General Use Inspections completed (with final report submitted) - one per BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:52:58.0000000,13,1,1,1
1116,3001,Notification Inspection,"Record the number of BRS Field Inspection for genetically engineered plants for Notifications. Record the number of Notification Inspections completed (with final Report submitted) - one per unique BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:50:36.0000000,13,1,1,1
1117,3004A,Containment Facility Inspection,"Record the number of BRS  Facility Inspection for genetically engineered plants or other organisms.  Record the number of Containment Facility Inspections completed (with final report submitted) - one per BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:52:11.0000000,13,1,1,1
1118,3007,Directed Inspection,"Record the number of BRS Inspection that is directed for any given circumstance determined by BRS to be necessary. This inspection is for unique conditions that are inspected for. Record the number of Directed Inspections completed (with final report submitted) - one per BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:53:07.0000000,13,1,1,1
1122,3004C,Arthropod Containment Inspections,"Record the number of BRS Inspection for genetically engineered arthropods. Record the number of Arthropod Containment Inspections completed (with final report submitted) - one per BRS inspection number (e.g., IN 07-633).",NULL,0,2011-12-05 15:24:53.0000000,0,2009-07-21 09:52:31.0000000,13,1,1,1
1123,6341A,"QMIs, Plant (CkPt-BP)","Record the number of plant material interceptions (QMIs) from check points or Border Patrol stations. This includes all plant material requiring action (seizure, treatment, re-export).",NULL,0,2011-12-05 15:24:53.0000000,0,2006-09-22 09:08:37.0000000,12,1,1,1
1124,6342A,"QMIs, Plant, Weight (CkPt-BP)",Record the estimated weight of the plant material interceptions from check points or Border Patrol stations in kilograms.,NULL,0,2011-12-05 15:24:53.0000000,0,2011-02-07 08:58:41.0000000,12,1,1,1
1129,6347A,Quarantine Pests (CkPt-BP),Record the number of quarantine pests intercepted from check points or Border Patrol stations. This information is supplied by the identifiers.,NULL,0,2011-12-05 15:24:53.0000000,0,2025-02-22 04:36:39.0000000,12,1,1,1
1130,6349A,"Violations, PPQ 518 (CkPt-BP)",Record the number of Record of Violations (PPQ 518) issued from check points or Border Patrol stations on Regular Time.,NULL,0,2011-12-05 15:24:53.0000000,0,2006-09-22 08:40:08.0000000,12,1,1,1
1131,6350A,"Emergency Action Notices, Ppq 523 (CkPt-BP)",Record the number of Emergency Action Notifications (PPQ 523) issued from check points or Border Patrol stations.,NULL,0,2011-12-05 15:24:53.0000000,0,2006-09-22 08:41:03.0000000,12,1,1,1
1132,6351A,"Inspections, Check Point/Border Patrol",Record the number of transit conveyance inspections at weigh stations and Border Patrol checkpoint locations during regular hours of service.  Do not include port of entry locations.,NULL,0,2011-12-05 15:24:53.0000000,0,2006-09-22 08:54:55.0000000,12,1,1,1
1133,7351A,"O/T Inspections, Check Point/Border Patrol",Record the number of transit conveyance inspections at weigh stations and Border Patrol checkpoint locations during overtime hours of service.  Do not include port of entry locations.,NULL,0,2011-12-05 15:24:53.0000000,0,2006-09-22 09:06:34.0000000,12,1,1,1
1134,6352,Internal Referrals Completed,"Record the number of referrals received from PPQ, DHS, or other government agency that are completed during the reporting period.  Completion means that the referral information was followed up on and feedback information was provided back to the originator of the referral.",NULL,0,2011-12-05 15:24:53.0000000,0,2006-11-08 15:05:56.0000000,12,1,1,1
1135,6353,External Referrals Received,"Record the number of referrals tips received from non government agencies as a result from outreach to private industry, organizations, associations, and/or public awareness.  The tip is shared information which initiates follow-up action, trace back, trace forwards for SITC purposes.",NULL,0,2011-12-05 15:24:53.0000000,0,2006-09-22 08:28:16.0000000,12,1,1,1
1136,6354,Outreach - Formal Presentations and Meetings,"Record the number of formal presentations given and meetings or trade shows attended for the purpose of informing other agencies, private industry, non-government organizations and associations, and/or the public about the SITC mission and regulations.  Each presentation or meeting is a single outreach activity regardless of how many individuals attend the presentation, meeting or trade show.",NULL,0,2011-12-05 15:24:53.0000000,0,2006-09-22 08:28:49.0000000,12,1,1,1
1137,6355,Queries Conducted,"Record the number of queries made utilizing PPQ databases, CBP databases, or other databases for purpose of analyzing shipments entering or moving, and the companies or individuals involved.",NULL,0,2011-12-05 15:24:53.0000000,0,2006-09-22 08:29:31.0000000,12,1,1,1
1138,6356,Alerts Generated,"Record the number of alerts (local or national) that originated from the work unit.  Alerts are documents stating that a product or products of concern may be entering through a port/s.  An alert is based on known prohibited products that have been found and traced back to the Port of Entry.  The unit making the determination as to how and where the product entered, and thereby generating the alert, is the one that will Record the alert.",NULL,0,2011-12-05 15:24:53.0000000,0,2006-09-22 08:30:16.0000000,12,1,1,1
1139,6347B,Commerce Interceptions Non-Quarantine Pest,"Record the number of non-quarantine pests intercepted from SITC blitzes, market inspections, distributor, and follow-up inspections (retail or wholesale). Include both overtime and regular time. Information supplied by USDA PPQ identifiers. A non-quarantine pest is a pest (insect, seed, disease, mollusk, and plant material) submitted on a PPQ form 309A or 391 in which after final identification is complete, no action is required.",NULL,0,2011-12-05 15:24:53.0000000,0,2025-02-22 04:36:39.0000000,12,1,1,1
1141,1165A,CITES Violations/Non-Compliance Incidents,"Report the number of incidents that involve non-propagative plant CITES material that resulted in forfeiture or other corrective action to comply with CITES requirements. This may include obtaining a CITES permit, re-exportation, or seizure from passenger baggage, mail, or cargo.  Example would include mahogany lumber or other refined products made out of CITES materials.",NULL,0,2011-12-05 15:24:53.0000000,0,2010-06-16 09:28:42.0000000,9,2,1,1
1142,1118A,"Seed Treatments, Non-Fumigant","Report the number of Seed shipments requiring treatment other than fumigation during regular hours of service.  Include dips, manual removal, deep burial, incineration, grinding, etc. This activity is paired with 1118B.",NULL,0,2011-12-05 15:24:53.0000000,0,2010-04-22 10:35:47.0000000,5,1,1,1
1143,1118B,"Seed Treatments, Non-Fumigant (KGS)","Report the number of Seed shipments requiring treatment other than fumigation during regular hours of service in kilograms.  Include dips, manual removal, deep burial, incineration, grinding, etc.",NULL,0,2011-12-05 15:24:53.0000000,0,2010-04-22 10:35:19.0000000,5,1,1,1
1144,1118C,"Plant Treatments, Non-Fumigant","Report the number of propagative plant shipments requiring treatment other than fumigation during regular hours of service.  Include dips, manual removal, deep burial, incineration, grinding, etc..  This activity is paired with 1118D.",NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:50:59.0000000,5,1,1,1
1145,1118D,"Plant Treatments, Non-Fumigant  (Plant Units)","Report the number of propagative plant units requiring treatment other than fumigation during regular hours of service.  Include dips, manual removal, deep burial, incineration, grinding, etc.",NULL,0,2011-12-05 15:24:53.0000000,0,2007-05-15 13:23:39.0000000,5,1,1,1
1146,2118A,"O/T Seed Treatments, Non-Fumigant","Report the number of Seed shipments requiring treatment other than fumigation during overtime hours.  Include dips, manual removal, deep burial, incineration, grinding, etc..  This activity is paired with 2118B.",NULL,0,2011-12-05 15:24:53.0000000,0,2004-04-29 07:52:55.0000000,5,1,1,1
